genome	name1	name2	coverage_overlap	compared_bases_count	consensus_SNPs	population_SNPs	popANI	conANI	percent_compared
bin208.fa	BL130709.clean.bam	BL130801.clean.bam	0.9399421740907682	392685	971	4	0.9999898137183748	0.9975272801354775	0.8964592274678111
bin208.fa	BL130709.clean.bam	BL130917.clean.bam	0.9274119689106161	382491	1394	6	0.9999843133563927	0.9963554698019038	0.8731873801479317
bin208.fa	BL130709.clean.bam	BL131015.clean.bam	0.7811369090774278	307314	1380	15	0.9999511899880904	0.9955094789043129	0.7015660670258423
bin208.fa	BL130709.clean.bam	BL131105.clean.bam	0.6891394432732095	269577	1571	21	0.9999221001791696	0.9941723514988297	0.6154164003287371
bin208.fa	BL130709.clean.bam	BL131204.clean.bam	0.5778648894241988	221280	1405	36	0.9998373101952278	0.9936505784526392	0.5051593461784312
bin208.fa	BL130709.clean.bam	BL140114.clean.bam	0.7189486147234961	285479	1330	13	0.9999544624998686	0.9953411634480995	0.6517190210939641
bin208.fa	BL130709.clean.bam	BL140211.clean.bam	0.8859147171999409	360511	1418	19	0.9999472970311586	0.9960666942201486	0.8230093142178796
bin208.fa	BL130709.clean.bam	BL140310.clean.bam	0.8746219310983945	355646	1312	14	0.9999606350134684	0.9963109384050433	0.8119030225550178
bin208.fa	BL130709.clean.bam	BL140407.clean.bam	0.9165556528481773	371577	1309	4	0.999989235071062	0.9964771770050352	0.8482718473198795
bin208.fa	BL130709.clean.bam	BL140505.clean.bam	0.9467256020817467	391333	988	2	0.9999948892631084	0.9974752959755502	0.893372751346909
bin208.fa	BL130709.clean.bam	BL140602.clean.bam	0.9364284511435121	384622	942	7	0.9999818003130346	0.9975508421255155	0.8780522326728153
bin208.fa	BL130709.clean.bam	BL140707.clean.bam	0.9456303519938675	390061	1171	3	0.9999923088952754	0.9969979054558133	0.890468906949137
bin208.fa	BL130709.clean.bam	BL140804.clean.bam	0.9365448136996307	385433	1537	3	0.9999922165460664	0.996012277101338	0.8799036617660487
bin208.fa	BL130709.clean.bam	BL140916.clean.bam	0.806875043897406	322974	1956	19	0.9999411717351862	0.9939437849486337	0.7373162268286001
bin208.fa	BL130709.clean.bam	BL141007.clean.bam	0.8047472153121445	322977	1960	37	0.9998854407589395	0.9939314564194973	0.7373230755182175
bin208.fa	BL130709.clean.bam	BL150113.clean.bam	0.6086638374422022	232192	1773	38	0.999836342337376	0.9923640780044102	0.5300703132134051
bin208.fa	BL130709.clean.bam	BL150310.clean.bam	0.6418039197436121	248962	1832	27	0.9998915497144143	0.9926414472891445	0.5683544881745959
bin208.fa	BL130709.clean.bam	BL150415.clean.bam	0.8034946935997754	325559	1911	23	0.9999293522833035	0.9941300962344767	0.7432175143822481
bin208.fa	BL130709.clean.bam	BL150512.clean.bam	0.8339905381184471	340537	1990	24	0.9999295230767875	0.9941562884503006	0.7774107387453201
bin208.fa	BL130709.clean.bam	BL150609.clean.bam	0.9358471218948401	389803	1677	24	0.9999384304379392	0.9956978268509991	0.8898799196420418
bin208.fa	BL130709.clean.bam	BL150707.clean.bam	0.9381939957773056	392864	2077	13	0.9999669096684858	0.9947131831880752	0.8968678659483152
bin208.fa	BL130709.clean.bam	BL150916.clean.bam	0.7608058000286789	299410	2431	48	0.9998396847132694	0.991880698707458	0.683522052780568
bin208.fa	BL130709.clean.bam	BL151006.clean.bam	0.609850253789899	224713	2105	67	0.9997018419050078	0.9906324956722575	0.5129965299972605
bin208.fa	BL130709.clean.bam	BL151215.clean.bam	0.6439550550579964	240972	2404	100	0.9995850140265259	0.9900237371976828	0.5501141448269564
bin208.fa	BL130709.clean.bam	SO090323.clean.bam	0.5837304375883406	218507	2659	79	0.9996384555185875	0.9878310534673946	0.4988288740754269
bin208.fa	BL130709.clean.bam	SO090518.clean.bam	0.8164224719055962	339028	2990	29	0.999914461342426	0.9911806694432318	0.7739658478677747
bin208.fa	BL130709.clean.bam	SO090617.clean.bam	0.7272882799431961	288214	2872	50	0.9998265177958046	0.9900351821910108	0.6579627431284815
bin208.fa	BL130709.clean.bam	SO090727.clean.bam	0.6798171572376879	262875	3240	125	0.9995244888254874	0.9876747503566334	0.6001164277234956
bin208.fa	BL130709.clean.bam	SO090824.clean.bam	0.7561891322328714	304630	3742	85	0.9997209729836195	0.9877162459376949	0.6954387727148206
bin208.fa	BL130709.clean.bam	SO090909.clean.bam	0.9332502612700196	392404	3467	7	0.9999821612419852	0.9911647179947197	0.8958177335403159
bin208.fa	BL130709.clean.bam	SO091216.clean.bam	0.7419565083900147	299371	2436	45	0.9998496848392129	0.9918629392960574	0.6834330198155419
bin208.fa	BL130709.clean.bam	SO100215.clean.bam	0.6447970737598803	252559	2085	53	0.9997901480446153	0.9917445032645837	0.5765660670258423
bin208.fa	BL130709.clean.bam	SO100315.clean.bam	0.920761729043427	389182	2072	18	0.9999537491456439	0.9946760127652358	0.8884622408912428
bin208.fa	BL130709.clean.bam	SO100426.clean.bam	0.904622456309923	377661	1948	20	0.9999470424534173	0.994841934962837	0.8621609898639394
bin208.fa	BL130709.clean.bam	SO100526.clean.bam	0.9020794094553859	377186	1612	20	0.9999469757626211	0.9957262464672602	0.8610766140078532
bin208.fa	BL130709.clean.bam	SO100607.clean.bam	0.9315394644081777	387005	1367	8	0.9999793284324492	0.9964677458947558	0.8834923751255593
bin208.fa	BL130709.clean.bam	SO100705.clean.bam	0.9288540406589898	386952	1508	13	0.9999664041018007	0.9961028758088859	0.8833713816089854
bin208.fa	BL130709.clean.bam	SO100802.clean.bam	0.630641416428322	245361	1581	13	0.9999470168445678	0.9935564331739763	0.560133777737193
bin208.fa	BL130709.clean.bam	SO100913.clean.bam	0.9291853674923541	389031	1731	7	0.9999820065753114	0.9955504831234528	0.8881175235138343
bin208.fa	BL130709.clean.bam	SO101027.clean.bam	0.697875854141819	277254	1632	23	0.9999170435773694	0.9941137007942176	0.6329421970596293
bin208.fa	BL130709.clean.bam	SO101115.clean.bam	0.867694861256585	358368	1744	25	0.999930239307081	0.9951334940619698	0.8181170669345266
bin208.fa	BL130709.clean.bam	SO101206.clean.bam	0.8859987251987905	365201	1466	11	0.9999698796005487	0.9959857722185865	0.833716098986394
bin208.fa	BL130709.clean.bam	SO110117.clean.bam	0.9355507245363641	391622	1337	9	0.9999770186557446	0.9965859936367212	0.8940325084467172
bin208.fa	BL130709.clean.bam	SO110207.clean.bam	0.7918089406956472	320387	1319	13	0.9999594240715135	0.9958831038712557	0.7314103734818738
bin208.fa	BL130709.clean.bam	SO110309.clean.bam	0.9353662133942712	391378	1264	10	0.9999744492536627	0.9967703856629652	0.8934754816911697
bin208.fa	BL130709.clean.bam	SO110426.clean.bam	0.9412043841024035	399131	1088	7	0.9999824618984744	0.9972740779343123	0.9111747785590357
bin208.fa	BL130709.clean.bam	SO110523.clean.bam	0.9435998044816707	397980	1062	5	0.9999874365546008	0.9973315241971958	0.9085471646424984
bin208.fa	BL130709.clean.bam	SO110607.clean.bam	0.943426269896297	399084	1043	7	0.9999824598330176	0.997386515119624	0.9110674824216967
bin208.fa	BL130709.clean.bam	SO110711.clean.bam	0.9333225560917014	387165	1085	5	0.9999870856094947	0.9971975772603412	0.8838576385718199
bin208.fa	BL130709.clean.bam	SO110727.clean.bam	0.871914963131469	353961	1139	9	0.9999745734699585	0.9967821313647549	0.8080563418865857
bin208.fa	BL130709.clean.bam	SO110912.clean.bam	0.9408662919196694	393697	1129	10	0.9999745997556496	0.9971323124128454	0.8987695187654096
bin208.fa	BL130709.clean.bam	SO111011.clean.bam	0.9408841956445086	396379	1082	3	0.9999924314860272	0.9972702892938324	0.9048922472833532
bin208.fa	BL130709.clean.bam	SO111123.clean.bam	0.5654100788519809	216405	1446	19	0.9999122016589266	0.9933180841477784	0.49403022555017806
bin208.fa	BL130709.clean.bam	SO111206.clean.bam	0.7329207462903036	295651	1498	18	0.9999391174053192	0.9949332151760014	0.6749406446899826
bin208.fa	BL130709.clean.bam	SO130923.clean.bam	0.9426119011607237	394307	1134	5	0.9999873195251415	0.9971240683021098	0.9001620856542781
bin208.fa	BL130709.clean.bam	SO140113.clean.bam	0.7264317100786251	290411	1424	14	0.999951792459652	0.9950966044674616	0.6629782668249475
bin208.fa	BL130709.clean.bam	SO140324.clean.bam	0.8794269290026125	358195	1499	12	0.999966498694845	0.9958151286310529	0.8177221258332572
bin208.fa	BL130709.clean.bam	SO140519.clean.bam	0.8511064875315384	343532	1177	8	0.9999767125042208	0.9965738271834939	0.784248013880011
bin208.fa	BL130709.clean.bam	SO150309.clean.bam	0.5821778874958459	225686	1770	36	0.9998404863394273	0.9921572450218445	0.5152177883298329
bin208.fa	BL130709.clean.bam	SO150413.clean.bam	0.7949350414353076	321465	1925	33	0.9998973449675703	0.9940117897749366	0.7338713359510547
bin208.fa	BL130709.clean.bam	SO150608.clean.bam	0.5654066712676626	217732	1415	29	0.9998668087373468	0.9935011849429574	0.49705962925760205
bin208.fa	BL130709.clean.bam	SO150803.clean.bam	0.9123413160783638	376471	2019	17	0.9999548437993896	0.9946370371157407	0.859444342982376
bin208.fa	BL130709.clean.bam	SO150831.clean.bam	0.6911391269977682	268708	2228	36	0.9998660255742293	0.9917084716495229	0.6134325632362342
bin208.fa	BL130709.clean.bam	SO151005.clean.bam	0.6032200486065259	226314	2129	69	0.9996951138683422	0.9905927163145011	0.5166514473564058
bin208.fa	BL130801.clean.bam	BL130917.clean.bam	0.9593948485674665	398387	1213	5	0.9999874493896638	0.9969552219324426	0.9094763035339238
bin208.fa	BL130801.clean.bam	BL131015.clean.bam	0.7812132195788142	314007	1319	9	0.9999713382185748	0.9957994567000099	0.7168454935622317
bin208.fa	BL130801.clean.bam	BL131105.clean.bam	0.6817942507633264	274060	1699	23	0.9999160767715098	0.9938006275997957	0.6256506255136517
bin208.fa	BL130801.clean.bam	BL131204.clean.bam	0.5705444620924454	225221	1459	37	0.9998357169180494	0.9935219184711905	0.514156241439138
bin208.fa	BL130801.clean.bam	BL140114.clean.bam	0.7304189731268458	294304	1365	13	0.9999558279873872	0.9953619386756551	0.6718655830517761
bin208.fa	BL130801.clean.bam	BL140211.clean.bam	0.9039263405519592	371269	1455	19	0.9999488241679214	0.9960810086487156	0.8475687151858278
bin208.fa	BL130801.clean.bam	BL140310.clean.bam	0.8909677556358797	365688	1319	16	0.9999562468552428	0.9963931001290718	0.8348278696009497
bin208.fa	BL130801.clean.bam	BL140407.clean.bam	0.9284098479952616	380899	1304	9	0.9999763716890829	0.996576520284905	0.8695530088576385
bin208.fa	BL130801.clean.bam	BL140505.clean.bam	0.9713614695261782	404318	914	3	0.9999925800978438	0.9977394031430705	0.923016162907497
bin208.fa	BL130801.clean.bam	BL140602.clean.bam	0.9574409126347367	396770	833	4	0.9999899185926355	0.9979005469163496	0.9057848598301524
bin208.fa	BL130801.clean.bam	BL140707.clean.bam	0.9715116948709726	403166	991	5	0.9999875981605592	0.9975419554228283	0.9203862660944206
bin208.fa	BL130801.clean.bam	BL140804.clean.bam	0.9627715436262277	399029	1441	8	0.9999799513318581	0.9963887336509376	0.9109419231120446
bin208.fa	BL130801.clean.bam	BL140916.clean.bam	0.8130067900054645	330728	1949	11	0.9999667400401538	0.9941069398418035	0.7550178065930052
bin208.fa	BL130801.clean.bam	BL141007.clean.bam	0.8129928496328054	331502	1954	30	0.9999095028084295	0.9941056162557088	0.7567847685142909
bin208.fa	BL130801.clean.bam	BL150113.clean.bam	0.6024035968568995	236002	1853	37	0.999843221667613	0.9921483716239693	0.538768149027486
bin208.fa	BL130801.clean.bam	BL150310.clean.bam	0.638074389779809	254042	1955	45	0.9998228639358846	0.9923044221034317	0.5799516025933704
bin208.fa	BL130801.clean.bam	BL150415.clean.bam	0.8099613676623381	332527	1989	26	0.9999218108604715	0.9940185308260683	0.759124737466898
bin208.fa	BL130801.clean.bam	BL150512.clean.bam	0.843914438002337	348500	2038	35	0.9998995695839311	0.9941520803443329	0.7955894438864031
bin208.fa	BL130801.clean.bam	BL150609.clean.bam	0.9558046043842605	399200	1651	24	0.999939879759519	0.9958642284569138	0.9113322984202356
bin208.fa	BL130801.clean.bam	BL150707.clean.bam	0.9604899529787194	402381	2076	13	0.9999676923115157	0.9948407106697383	0.9185941923112044
bin208.fa	BL130801.clean.bam	BL150916.clean.bam	0.7618327151677864	306116	2453	46	0.9998497301676489	0.9919866978531015	0.6988311569719661
bin208.fa	BL130801.clean.bam	BL151006.clean.bam	0.5999537512728425	227221	2221	49	0.999784350918269	0.9902253752954172	0.5187220345173956
bin208.fa	BL130801.clean.bam	BL151215.clean.bam	0.634858503258647	244285	2561	103	0.9995783613402378	0.9895163436150398	0.5576773810610903
bin208.fa	BL130801.clean.bam	SO090323.clean.bam	0.5807614402016712	222004	2735	77	0.9996531594025333	0.9876804021549161	0.5068121632727605
bin208.fa	BL130801.clean.bam	SO090518.clean.bam	0.8337329479055762	350029	3019	28	0.9999200066280223	0.9913750003571132	0.7990799926947311
bin208.fa	BL130801.clean.bam	SO090617.clean.bam	0.7238885255772172	293553	2894	43	0.9998535187853641	0.9901414736010192	0.6701511277508904
bin208.fa	BL130801.clean.bam	SO090727.clean.bam	0.6873377913179038	270685	3304	98	0.9996379555571975	0.9877939302140865	0.6179458496940918
bin208.fa	BL130801.clean.bam	SO090824.clean.bam	0.775671079260068	316811	3767	60	0.9998106126365561	0.9881096300317855	0.723246735457949
bin208.fa	BL130801.clean.bam	SO090909.clean.bam	0.967344033595081	408631	3458	3	0.9999926584130915	0.9915375974901561	0.9328622956807597
bin208.fa	BL130801.clean.bam	SO091216.clean.bam	0.7532745784127334	309297	2574	42	0.9998642081882463	0.9916779018225201	0.706093050862935
bin208.fa	BL130801.clean.bam	SO100215.clean.bam	0.6542608311261165	260451	2207	46	0.9998233832851476	0.9915262371808901	0.5945826865126472
bin208.fa	BL130801.clean.bam	SO100315.clean.bam	0.9549278724874578	404067	2137	13	0.99996782711778	0.9947112731304462	0.9224431558761756
bin208.fa	BL130801.clean.bam	SO100426.clean.bam	0.9329877100783361	392707	1901	21	0.9999465250173794	0.995159240858961	0.896509451191672
bin208.fa	BL130801.clean.bam	SO100526.clean.bam	0.9318939096322235	392456	1557	16	0.999959231098518	0.9960326762745377	0.8959364441603507
bin208.fa	BL130801.clean.bam	SO100607.clean.bam	0.9599894317020762	402247	1264	13	0.999967681548899	0.9968576521391086	0.9182882841749612
bin208.fa	BL130801.clean.bam	SO100705.clean.bam	0.9583171660135101	402541	1419	10	0.9999751578100119	0.9964748932406885	0.9189594557574651
bin208.fa	BL130801.clean.bam	SO100802.clean.bam	0.6272124715735597	250768	1574	18	0.9999282205066037	0.9937232820774581	0.5724773993242627
bin208.fa	BL130801.clean.bam	SO100913.clean.bam	0.9604753234664019	404535	1628	25	0.9999382006501292	0.9959756263364109	0.923511551456488
bin208.fa	BL130801.clean.bam	SO101027.clean.bam	0.6980946238823721	284917	1632	21	0.999926294324312	0.9942720160608177	0.6504360332389736
bin208.fa	BL130801.clean.bam	SO101115.clean.bam	0.8881658512994763	371370	1837	24	0.9999353744244285	0.9950534507364623	0.8477992877362798
bin208.fa	BL130801.clean.bam	SO101206.clean.bam	0.9030502121565491	377505	1496	13	0.9999655633700216	0.996037138580946	0.8618048580038352
bin208.fa	BL130801.clean.bam	SO110117.clean.bam	0.9655551855625712	406292	1324	6	0.9999852322959841	0.9967412599805067	0.9275226006757373
bin208.fa	BL130801.clean.bam	SO110207.clean.bam	0.7970648533249884	328116	1297	18	0.9999451413524485	0.996047129673652	0.7490548808328007
bin208.fa	BL130801.clean.bam	SO110309.clean.bam	0.9670436468179865	406669	1209	7	0.9999827869840091	0.9970270662381445	0.928383252670989
bin208.fa	BL130801.clean.bam	SO110426.clean.bam	0.9740233385095165	413912	1011	15	0.9999637604128414	0.9975574518255088	0.9449182723038992
bin208.fa	BL130801.clean.bam	SO110523.clean.bam	0.9709106300155812	411484	905	10	0.9999756977185018	0.9978006435244141	0.9393753995068943
bin208.fa	BL130801.clean.bam	SO110607.clean.bam	0.971929972021717	412483	850	3	0.9999927269729904	0.9979393090139472	0.9416560131494841
bin208.fa	BL130801.clean.bam	SO110711.clean.bam	0.959473202498031	398689	949	1	0.9999974917793066	0.997619698562037	0.9101657382887407
bin208.fa	BL130801.clean.bam	SO110727.clean.bam	0.8874596593647421	364080	1036	7	0.9999807734563833	0.9971544715447155	0.8311569719660304
bin208.fa	BL130801.clean.bam	SO110912.clean.bam	0.9723437860772511	408509	986	3	0.9999926562205483	0.9975863444869024	0.932583782302986
bin208.fa	BL130801.clean.bam	SO111011.clean.bam	0.9761745501611938	412580	1038	1	0.9999975762276407	0.9974841242910466	0.9418774541137795
bin208.fa	BL130801.clean.bam	SO111123.clean.bam	0.5618635007606558	221943	1548	15	0.9999324150795474	0.993025236209297	0.5066729065838737
bin208.fa	BL130801.clean.bam	SO111206.clean.bam	0.7418094001530272	305062	1572	9	0.9999704978004471	0.994846949144764	0.6964249840197242
bin208.fa	BL130801.clean.bam	SO130923.clean.bam	0.9757277517351297	410440	1050	2	0.9999951271805867	0.9974417698080109	0.9369920555200438
bin208.fa	BL130801.clean.bam	SO140113.clean.bam	0.7313979389624021	297421	1439	9	0.9999697398636949	0.9951617404285508	0.6789813715642407
bin208.fa	BL130801.clean.bam	SO140324.clean.bam	0.8948191975949021	368737	1506	11	0.9999701684398365	0.9959157882176185	0.8417884211487535
bin208.fa	BL130801.clean.bam	SO140519.clean.bam	0.8616047612530259	352041	1129	17	0.9999517101701222	0.9967929871804705	0.8036731805314583
bin208.fa	BL130801.clean.bam	SO150309.clean.bam	0.5765861148920471	229114	1892	44	0.999807955864766	0.9917421021849385	0.5230435576659666
bin208.fa	BL130801.clean.bam	SO150413.clean.bam	0.8005058136831128	328720	2029	24	0.9999269895351667	0.9938275736188854	0.7504337503424345
bin208.fa	BL130801.clean.bam	SO150608.clean.bam	0.5575381533779156	219883	1439	27	0.9998772074239481	0.9934556104837573	0.5019701397132682
bin208.fa	BL130801.clean.bam	SO150803.clean.bam	0.9344214395923559	386932	2046	26	0.999932804730547	0.9947122491807346	0.883325723678203
bin208.fa	BL130801.clean.bam	SO150831.clean.bam	0.6884379499172191	272738	2257	34	0.999875338236696	0.991724658830086	0.6226326362889234
bin208.fa	BL130801.clean.bam	SO151005.clean.bam	0.596647019776996	229999	2220	60	0.9997391293005622	0.9903477841208005	0.5250639211030956
bin208.fa	BL130917.clean.bam	BL131015.clean.bam	0.776535509994436	310386	1490	9	0.999971003846823	0.9951995257518058	0.7085791251940462
bin208.fa	BL130917.clean.bam	BL131105.clean.bam	0.6691954813070102	269050	1679	19	0.999929381155919	0.9937595242519978	0.6142133138526162
bin208.fa	BL130917.clean.bam	BL131204.clean.bam	0.5565654836307926	220969	1508	23	0.9998959130013713	0.9931755133072965	0.5044493653547621
bin208.fa	BL130917.clean.bam	BL140114.clean.bam	0.7240747493901997	290448	1494	17	0.9999414697295212	0.9948562221120476	0.6630627339968953
bin208.fa	BL130917.clean.bam	BL140211.clean.bam	0.8943511443888086	365288	1582	9	0.9999753619062219	0.9956691706270121	0.8339147109852981
bin208.fa	BL130917.clean.bam	BL140310.clean.bam	0.8810860426105844	358732	1555	16	0.9999553984590167	0.9956652877356913	0.8189480412747694
bin208.fa	BL130917.clean.bam	BL140407.clean.bam	0.9150296877485061	373222	1530	21	0.9999437332204425	0.9959005632036697	0.8520272121267464
bin208.fa	BL130917.clean.bam	BL140505.clean.bam	0.9603004764136299	396079	1414	5	0.999987376255747	0.9964300051252402	0.9042073783216145
bin208.fa	BL130917.clean.bam	BL140602.clean.bam	0.940953669200253	387864	1329	6	0.9999845306602314	0.9965735412412599	0.885453383252671
bin208.fa	BL130917.clean.bam	BL140707.clean.bam	0.9591387950611204	395780	1296	9	0.9999772600939916	0.996725453534792	0.9035247922564149
bin208.fa	BL130917.clean.bam	BL140804.clean.bam	0.9547872061965044	393586	1465	9	0.9999771333329945	0.9962778147596714	0.8985161172495663
bin208.fa	BL130917.clean.bam	BL140916.clean.bam	0.8041010624928022	324413	1867	14	0.9999568451325933	0.9942449901822676	0.7406013149484065
bin208.fa	BL130917.clean.bam	BL141007.clean.bam	0.8010840783295987	324283	1897	16	0.9999506603799767	0.9941501713009933	0.7403045383983198
bin208.fa	BL130917.clean.bam	BL150113.clean.bam	0.5866391676839033	230643	1754	27	0.9998829359659734	0.9923951734932341	0.5265341064742945
bin208.fa	BL130917.clean.bam	BL150310.clean.bam	0.6226950898900976	248063	1872	35	0.9998589068099636	0.992453529950053	0.566302164185919
bin208.fa	BL130917.clean.bam	BL150415.clean.bam	0.7979437051279075	325343	1995	21	0.9999354527375723	0.993868010069373	0.7427244087297964
bin208.fa	BL130917.clean.bam	BL150512.clean.bam	0.8330426945535864	340740	2071	26	0.9999236954862946	0.9939220520044609	0.7778741667427632
bin208.fa	BL130917.clean.bam	BL150609.clean.bam	0.9454301576777712	389199	1746	27	0.9999306267487841	0.9955138630880347	0.888501050132408
bin208.fa	BL130917.clean.bam	BL150707.clean.bam	0.9514393034439186	393028	1977	20	0.9999491130402923	0.9949698240328934	0.8972422609807323
bin208.fa	BL130917.clean.bam	BL150916.clean.bam	0.7484056480120145	299238	2286	47	0.9998429343866755	0.9923605959136206	0.6831293945758379
bin208.fa	BL130917.clean.bam	BL151006.clean.bam	0.579727558813714	221163	2060	31	0.9998598318886974	0.9906856029263484	0.5048922472833531
bin208.fa	BL130917.clean.bam	BL151215.clean.bam	0.6145523154693945	238037	2356	62	0.9997395362905767	0.9901023790419137	0.5434138434846133
bin208.fa	BL130917.clean.bam	SO090323.clean.bam	0.5707436899359786	216114	2483	49	0.9997732678123583	0.9885106934303192	0.4933659026572916
bin208.fa	BL130917.clean.bam	SO090518.clean.bam	0.8277136408993528	341005	2637	30	0.9999120247503702	0.9922669755575432	0.7784791343256323
bin208.fa	BL130917.clean.bam	SO090617.clean.bam	0.719087919438177	286325	2571	23	0.9999196717017376	0.9910206932681394	0.653650351566067
bin208.fa	BL130917.clean.bam	SO090727.clean.bam	0.6784937803117821	264762	2847	59	0.9997771583535402	0.9892469463140481	0.6044242534928317
bin208.fa	BL130917.clean.bam	SO090824.clean.bam	0.7738894210371173	311647	3243	32	0.9998973197239184	0.9895939957708562	0.7114578577298877
bin208.fa	BL130917.clean.bam	SO090909.clean.bam	0.9581782182050752	401618	3023	2	0.9999950201435195	0.9924729469296695	0.9168523422518492
bin208.fa	BL130917.clean.bam	SO091216.clean.bam	0.7452468632407685	303214	2309	19	0.999937337985713	0.9923849162637609	0.6922061912154142
bin208.fa	BL130917.clean.bam	SO100215.clean.bam	0.6479977731521575	255666	2058	47	0.999816166404606	0.9919504353335993	0.5836590265729157
bin208.fa	BL130917.clean.bam	SO100315.clean.bam	0.9478419168444808	396002	2017	3	0.9999924242806855	0.9949065913808516	0.9040315952881015
bin208.fa	BL130917.clean.bam	SO100426.clean.bam	0.9221278600738928	384424	1868	13	0.9999661831727468	0.9951407820531496	0.8776002191580677
bin208.fa	BL130917.clean.bam	SO100526.clean.bam	0.9242847183340285	384920	1642	19	0.9999506390938376	0.9957341785306038	0.8787325358414757
bin208.fa	BL130917.clean.bam	SO100607.clean.bam	0.9524889758789299	395318	1555	10	0.9999747039092579	0.9960664578895977	0.9024700940553374
bin208.fa	BL130917.clean.bam	SO100705.clean.bam	0.9500263902045524	395266	1638	18	0.9999544610464851	0.9958559552301488	0.9023513834353027
bin208.fa	BL130917.clean.bam	SO100802.clean.bam	0.6176327115554172	245106	1634	22	0.9999102429153102	0.9933334965280328	0.5595516391197151
bin208.fa	BL130917.clean.bam	SO100913.clean.bam	0.9529978778013491	397132	1636	14	0.9999647472376942	0.9958804629191301	0.9066112683773171
bin208.fa	BL130917.clean.bam	SO101027.clean.bam	0.6888114339400385	279430	1580	22	0.9999212682961743	0.9943456321797945	0.6379097799287736
bin208.fa	BL130917.clean.bam	SO101115.clean.bam	0.8764959269740653	363583	1851	23	0.9999367407167001	0.994909002896175	0.8300223723860835
bin208.fa	BL130917.clean.bam	SO101206.clean.bam	0.8929882166088028	370201	1644	17	0.9999540790003268	0.9955591692080789	0.8451305816820381
bin208.fa	BL130917.clean.bam	SO110117.clean.bam	0.9561124462917261	398192	1553	13	0.9999673524329972	0.9960998714188131	0.9090311387087937
bin208.fa	BL130917.clean.bam	SO110207.clean.bam	0.7901296035947061	322311	1570	20	0.9999379481308426	0.9951289282711419	0.7358026664231577
bin208.fa	BL130917.clean.bam	SO110309.clean.bam	0.9564070127186347	398451	1598	7	0.9999824319677952	0.9959894692195527	0.9096224089124281
bin208.fa	BL130917.clean.bam	SO110426.clean.bam	0.96649898116434	404445	1419	7	0.9999826923314665	0.9964914883358676	0.9233060907679664
bin208.fa	BL130917.clean.bam	SO110523.clean.bam	0.9615958450332741	401159	1483	5	0.9999875361141094	0.9963032114448386	0.915804492740389
bin208.fa	BL130917.clean.bam	SO110607.clean.bam	0.9620126931867137	401773	1466	9	0.999977599291142	0.996351173423799	0.9172061912154141
bin208.fa	BL130917.clean.bam	SO110711.clean.bam	0.9509340010882261	390013	1502	2	0.9999948719658063	0.9961488463205073	0.8903593279152588
bin208.fa	BL130917.clean.bam	SO110727.clean.bam	0.8812262042339404	357267	1492	10	0.999972009729418	0.9958238516291738	0.8156035978449456
bin208.fa	BL130917.clean.bam	SO110912.clean.bam	0.9593651853315412	400217	1474	9	0.9999775121996317	0.9963169980285695	0.9136540042005297
bin208.fa	BL130917.clean.bam	SO111011.clean.bam	0.9656591677094937	404729	1356	6	0.9999851752654245	0.9966496099859412	0.923954433385079
bin208.fa	BL130917.clean.bam	SO111123.clean.bam	0.5475896966219307	216667	1534	20	0.9999076924497039	0.992920010892291	0.49462834444342985
bin208.fa	BL130917.clean.bam	SO111206.clean.bam	0.7312598459305845	299493	1636	13	0.9999565933093595	0.9945374349317012	0.6837115331933157
bin208.fa	BL130917.clean.bam	SO130923.clean.bam	0.9665762464107158	403661	1247	4	0.9999900906949148	0.9969107741396865	0.9215162998812894
bin208.fa	BL130917.clean.bam	SO140113.clean.bam	0.7239514710527755	292172	1569	12	0.9999589283025068	0.9946298755527566	0.6669984476303534
bin208.fa	BL130917.clean.bam	SO140324.clean.bam	0.8870097246814329	362455	1599	9	0.9999751693313653	0.9955884178725635	0.8274472650899461
bin208.fa	BL130917.clean.bam	SO140519.clean.bam	0.8539897539182228	345820	1422	15	0.9999566248337285	0.9958880342374645	0.7894712811615378
bin208.fa	BL130917.clean.bam	SO150309.clean.bam	0.5617827877802934	222976	1808	29	0.9998699411595867	0.9918915040183697	0.5090311387087937
bin208.fa	BL130917.clean.bam	SO150413.clean.bam	0.7885146252431244	321532	2045	23	0.9999284674620256	0.9936398243409676	0.7340242900191764
bin208.fa	BL130917.clean.bam	SO150608.clean.bam	0.547945556890553	214941	1531	26	0.999879036572827	0.9928771151153107	0.49068806501689344
bin208.fa	BL130917.clean.bam	SO150803.clean.bam	0.9230431013376633	379067	1977	27	0.9999287724861304	0.9947845631511052	0.8653707423979545
bin208.fa	BL130917.clean.bam	SO150831.clean.bam	0.6771203495383452	267141	2177	18	0.9999326198524375	0.9918507454864659	0.6098552643594193
bin208.fa	BL130917.clean.bam	SO151005.clean.bam	0.5785263775327579	224331	2055	42	0.9998127766559236	0.9908394292362624	0.5121244635193133
bin208.fa	BL131015.clean.bam	BL131105.clean.bam	0.6418858807301699	227343	1491	31	0.9998636421618435	0.9934416278486692	0.5190005478951694
bin208.fa	BL131015.clean.bam	BL131204.clean.bam	0.5553664644209989	189729	1390	37	0.9998049850049281	0.9926737609959468	0.43313167747237696
bin208.fa	BL131015.clean.bam	BL140114.clean.bam	0.6735653056548435	242373	1419	18	0.9999257343020881	0.9941453874812789	0.553312482878276
